namecity,name,link,review_score,review_count,area,address,hotel_latitude,hotel_longitude,description,cityname,latitude,longitude,temperature_j1,precipitation_j1,weathercode_j1,temperature_j2,precipitation_j2,weathercode_j2,temperature_j3,precipitation_j3,weathercode_j3,temperature_j4,precipitation_j4,weathercode_j4,temperature_j5,precipitation_j5,weathercode_j5,temperature_j6,precipitation_j6,weathercode_j6,temperature_j7,precipitation_j7,weathercode_j7,mean_temp,sum_precipitation,top_weather_code
Mont Saint Michel,Le Saint Aubert,https://www.booking.com/hotel/fr/hotel-saint-aubert.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArL80J0GwAIB0gIkN2EwYWFhMGMtNGIwYy00MzAxLTgyNDctM2RkOTU2ZDYzZjc12AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=1da1671fedec03bb&srepoch=1672756799&from=searchresults#hotelTmpl,"7,0",1 291 expériences vécues,Le Mont-Saint-Michel,"La Caserne, 50170 Le Mont-Saint-Michel, France",48.61293783,-1.51010513,"Niché dans un écrin de verdure, à seulement 2 km du Mont-Saint-Michel, Le Saint Aubert vous accueille dans un cadre chaleureux et convivial.
Cet établissement vous propose des chambres paisibles et confortables entourées de jardins fleuris.
Après une journée de découverte du Mont-Saint-Michel, vous pourrez déguster une délicieuse cuisine régionale dans le cadre pittoresque d'une ancienne ferme.
Le personnel serviable sera heureux de vous recommander un grand nombre de sites d'intérêt et les visites à faire dans la région.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,9 pour un séjour à deux.
L'établissement Le Saint Aubert accueille des clients Booking.com depuis le 9 oct. 2009.",Mont Saint Michel,48.6359541,-1.511459954959514,10.0,0.0,2,11.1,0.0,3,13.9,0.0,3,12.8,0.0,3,12.7,0.0,3,11.0,0.1,3,12.4,0.0,3,11.985714285714286,0.1,3
Mont Saint Michel,Le Relais Du Roy,https://www.booking.com/hotel/fr/le-relais-du-roy.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArL80J0GwAIB0gIkN2EwYWFhMGMtNGIwYy00MzAxLTgyNDctM2RkOTU2ZDYzZjc12AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=1da1671fedec03bb&srepoch=1672756799&from=searchresults#hotelTmpl,"7,9",955 expériences vécues,Le Mont-Saint-Michel,"La Caserne, 50170 Le Mont-Saint-Michel, France",48.6162627,-1.51090577,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le Relais Du Roy ! Connectez-vous pour économiser.
Le Relais Du Roy est un hôtel 3 étoiles situé au bord du Couesnon, à seulement 1,5 km du Mont Saint-Michel et à 50 mètres de la navette gratuite.
Décorées dans un style classique, toutes les chambres comprennent une télévision par satellite à écran plat, un téléphone et un plateau de bienvenue. Elles comprennent également une salle de bains privative pourvue d’une baignoire ou d’une douche, d’articles de toilettes gratuits et d’un sèche-cheveux. Certaines chambres possèdent un balcon.
Un petit-déjeuner buffet est servi tous les matins.
Une épicerie se trouve à moins de 3 minutes à pied. La ville de Pontorson est quant à elle accessible à 7 km. Un espace de stationnement privé est disponible moyennant des frais supplémentaires.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,2 pour un séjour à deux.
L'établissement Le Relais Du Roy accueille des clients Booking.com depuis le 20 mai 2006.",Mont Saint Michel,48.6359541,-1.511459954959514,10.0,0.0,2,11.1,0.0,3,13.9,0.0,3,12.8,0.0,3,12.7,0.0,3,11.0,0.1,3,12.4,0.0,3,11.985714285714286,0.1,3
Mont Saint Michel,Hôtel la Croix Blanche,https://www.booking.com/hotel/fr/ha-el-la-croix-blanche.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArL80J0GwAIB0gIkN2EwYWFhMGMtNGIwYy00MzAxLTgyNDctM2RkOTU2ZDYzZjc12AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=1da1671fedec03bb&srepoch=1672756799&from=searchresults#hotelTmpl,"7,6",476 expériences vécues,Le Mont-Saint-Michel,"grande rue, 50170 Le Mont-Saint-Michel, France",48.63573406,-1.50986105,"Situé au cœur du village médiéval du Mont-Saint-Michel, l'Hôtel La Croix Blanche possède une terrasse et un bar.
Les chambres de l'Hôtel La Croix Blanche disposent d'une télévision par satellite à écran plat et d'un minibar. Gratuit Une connexion Wi-Fi est disponible gratuitement.
En plus de la visite du Mont-Saint-Michel et de son abbaye, vous pourrez vous rendre à Saint-Malo, à 50 km de l'hôtel. La gare de Dol-de-Bretagne est à 30 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,3 pour un séjour à deux.
L'établissement Hôtel la Croix Blanche accueille des clients Booking.com depuis le 4 févr. 2013.",Mont Saint Michel,48.6359541,-1.511459954959514,10.0,0.0,2,11.1,0.0,3,13.9,0.0,3,12.8,0.0,3,12.7,0.0,3,11.0,0.1,3,12.4,0.0,3,11.985714285714286,0.1,3
Mont Saint Michel,Auberge de la Baie,https://www.booking.com/hotel/fr/auberge-de-la-baie.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArL80J0GwAIB0gIkN2EwYWFhMGMtNGIwYy00MzAxLTgyNDctM2RkOTU2ZDYzZjc12AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=1da1671fedec03bb&srepoch=1672756799&from=searchresults#hotelTmpl,"7,8",1 049 expériences vécues,Ardevon,"La Rive – D275, 50170 Ardevon, France",48.61599318,-1.48825318,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Auberge de la Baie ! Connectez-vous pour économiser.
Situé dans la campagne normande, cet hôtel dispose d’une connexion Wi-Fi gratuite.
Toutes les chambres modernes de l'Auberge de la Baie sont équipées d'une télévision par satellite à écran plat, d'une salle de bains privative et d'un sèche-cheveux.
Un petit-déjeuner buffet est servi chaque matin.
Un parking gratuit est disponible sur place et la ville d'Avranches se trouve à 23 km. Vous séjournerez à 45 minutes en voiture des plages de Saint-Malo et à 1 heure de route de Rennes.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,0 pour un séjour à deux.
L'établissement Auberge de la Baie accueille des clients Booking.com depuis le 6 avr. 2012.",Mont Saint Michel,48.6359541,-1.511459954959514,10.0,0.0,2,11.1,0.0,3,13.9,0.0,3,12.8,0.0,3,12.7,0.0,3,11.0,0.1,3,12.4,0.0,3,11.985714285714286,0.1,3
Mont Saint Michel,Etoile des Grèves,https://www.booking.com/hotel/fr/etoile-des-greves.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArL80J0GwAIB0gIkN2EwYWFhMGMtNGIwYy00MzAxLTgyNDctM2RkOTU2ZDYzZjc12AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=1da1671fedec03bb&srepoch=1672756799&from=searchresults#hotelTmpl,"9,3",570 expériences vécues,Ardevon,"Quartier de la Rive 25 route de la Côte, 50170 Ardevon, France",48.615509,-1.491524,"Situé à 8,1 km de l'abbaye du Mont-Saint-Michel, l'Etoile des Grèves propose des hébergements avec connexion Wi-Fi et parking privé gratuits.
Leur salle de bains privative est pourvue d'une douche et d'un sèche-cheveux.
Cette chambre d'hôtes sert un petit-déjeuner buffet ou continental.
L'Etoile des Grèves possède une terrasse.
Après une journée de randonnée ou de vélo, vous pourrez vous détendre dans le jardin ou le coin salon commun.
Scriptorial d'Avranches, musee des manuscrits Vous séjournerez à 21 km du Mont-Saint-Michel et à 45 km de la gare de Granville. L'aéroport de Rennes-Saint-Jacques, le plus proche, est implanté à 93 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,8 pour un séjour à deux.
L'établissement Etoile des Grèves accueille des clients Booking.com depuis le 19 janv. 2018.",Mont Saint Michel,48.6359541,-1.511459954959514,10.0,0.0,2,11.1,0.0,3,13.9,0.0,3,12.8,0.0,3,12.7,0.0,3,11.0,0.1,3,12.4,0.0,3,11.985714285714286,0.1,3
Mont Saint Michel,L'Hirondelle,https://www.booking.com/hotel/fr/l-39-hirondelle-pontorson.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArL80J0GwAIB0gIkN2EwYWFhMGMtNGIwYy00MzAxLTgyNDctM2RkOTU2ZDYzZjc12AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=1da1671fedec03bb&srepoch=1672756799&from=searchresults#hotelTmpl,"8,9",158 expériences vécues,Pontorson,"Ardevon, 47 Route de la Rive Ardevon, 50170 Pontorson, France",48.615795,-1.488712,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement L'Hirondelle ! Connectez-vous pour économiser.
La maison de vacances L'Hirondelle, située à Pontorson, possède une terrasse et une cuisine entièrement équipée.
Composée de 3 chambres, elle dispose aussi d'une salle de bains avec douche et sèche-cheveux. Une télévision par satellite à écran plat est mise à votre disposition. Vous apprécierez la vue sur le Mont-Saint-Michel, situé à 5 km.
La commune de Cancale se trouve à 48 km. L'aéroport de Dinard-Bretagne, le plus proche, est situé à 57 km de l'hébergement L'Hirondelle.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,8 pour un séjour à deux.
L'établissement L'Hirondelle accueille des clients Booking.com depuis le 28 nov. 2018.",Mont Saint Michel,48.6359541,-1.511459954959514,10.0,0.0,2,11.1,0.0,3,13.9,0.0,3,12.8,0.0,3,12.7,0.0,3,11.0,0.1,3,12.4,0.0,3,11.985714285714286,0.1,3
Mont Saint Michel,Vent des Grèves,https://www.booking.com/hotel/fr/vent-des-greves-pontorson.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArL80J0GwAIB0gIkN2EwYWFhMGMtNGIwYy00MzAxLTgyNDctM2RkOTU2ZDYzZjc12AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=1da1671fedec03bb&srepoch=1672756799&from=searchresults#hotelTmpl,"9,2",297 expériences vécues,Pontorson,"Quartier de la rive ARDEVON 27 route de la Côte, 50170 Pontorson, France",48.615403,-1.49144,"Offrant une vue sur le jardin, le Vent des Grèves est situé à Pontorson, à 8,1 km de l'abbaye du Mont-Saint-Michel. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé.
Cette chambre d'hôtes dispose d'une télévision et d'une salle de bains privative avec sèche-cheveux, articles de toilette gratuits et douche.
Le Vent des Grèves sert un petit-déjeuner buffet ou continental.
Une terrasse est également à votre disposition.
Après une journée de randonnée ou de vélo, vous pourrez vous détendre dans le jardin ou le coin salon commun.
Scriptorial d'Avranches, musee des manuscrits Le Vent des Grèves se trouve à 21 km du Mont-Saint-Michel et à 45 km de la gare de Granville. L'aéroport de Rennes-Saint-Jacques, le plus proche, est implanté à 95 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,8 pour un séjour à deux.
L'établissement Vent des Grèves accueille des clients Booking.com depuis le 23 janv. 2019.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",Mont Saint Michel,48.6359541,-1.511459954959514,10.0,0.0,2,11.1,0.0,3,13.9,0.0,3,12.8,0.0,3,12.7,0.0,3,11.0,0.1,3,12.4,0.0,3,11.985714285714286,0.1,3
Mont Saint Michel,Chambres d'Hôtes Les Vieilles Digues,https://www.booking.com/hotel/fr/chambres-d-ha-tes-les-vieilles-digues.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArL80J0GwAIB0gIkN2EwYWFhMGMtNGIwYy00MzAxLTgyNDctM2RkOTU2ZDYzZjc12AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=1da1671fedec03bb&srepoch=1672756799&from=searchresults#hotelTmpl,"9,3",1 144 expériences vécues,Beauvoir,"Route du Mont Saint Michel, 50170 Beauvoir, France",48.6041875,-1.51159912,"Occupant une maison bretonne restaurée, l'établissement à la gestion familiale Chambres d'Hôtes Les Vieilles Digues est situé à Beauvoir, à 3 km du Mont-Saint-Michel. Doté d'un parc fleuri de 3 000 m², il propose des chambres pourvues de meubles d'époque, d'une connexion Wi-Fi gratiote et d'une salle de bains privative.
Toutes les chambres élégantes des Vieilles Digues disposent d'une entrée privée et d'articles de toilette gratuits. Celles du rez-de-chaussée comprennent des portes-fenêtres avec accès direct au patio, doté de chaises longues.
Le petit-déjeuner comprend des boissons chaudes, du jus d'orange, des yaourts, du fromage et des céréales. En outre, des baguettes fraîches sont livrées tous les jours par le boulanger local. Les propriétaires sont à votre disposition pour vous recommander de bons restaurants à proximité.
Vous pourrez vous promener le long de la rivière Le Couesnon, qui se trouve à 200 mètres des Vieilles Digues. Les villes de Saint-Malo et Cancale sont accessibles en 45 minutes de route, tandis qu la gare de Pontorson est à 5 km. Un parking privé est disponible gratuitement sur place.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,7 pour un séjour à deux.
L'établissement Chambres d'Hôtes Les Vieilles Digues accueille des clients Booking.com depuis le 28 mars 2012.",Mont Saint Michel,48.6359541,-1.511459954959514,10.0,0.0,2,11.1,0.0,3,13.9,0.0,3,12.8,0.0,3,12.7,0.0,3,11.0,0.1,3,12.4,0.0,3,11.985714285714286,0.1,3
Mont Saint Michel,Mon Saint Michel,https://www.booking.com/hotel/fr/mon-saint-michel.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArL80J0GwAIB0gIkN2EwYWFhMGMtNGIwYy00MzAxLTgyNDctM2RkOTU2ZDYzZjc12AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=1da1671fedec03bb&srepoch=1672756799&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,8",506 expériences vécues,Ardevon,"28 route de la Rive, 50170 Ardevon, France",48.613627,-1.485791,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Mon Saint Michel ! Connectez-vous pour économiser.
Situé à Ardevon, le Mon Saint Michel propose une connexion Wi-Fi gratuite, un service de prêt de vélos, un jardin et une terrasse.
Les chambres comprennent une télévision à écran plat ainsi qu'une salle de bains privative pourvue d'articles de toilette gratuits, d'un sèche-cheveux et d'une douche. La cuisine est équipée d'un réfrigérateur, d'un lave-vaisselle, d'un micro-ondes et d'une machine à café.
Le Mon Saint Michel sert un petit-déjeuner continental ou à la carte.
Vous pourrez pratiquer la randonnée à pied et à vélo dans les environs.
Vous séjournerez à 8,6 km de l'abbaye du Mont-Saint-Michel et à 8,6 km du Scriptorial d'Avranches, musee des manuscrits. Le Mont-Saint-Michel se trouve à 21 km. L'aéroport le plus proche, celui de Rennes-Saint-Jacques, est situé à 85 km. Un service de navette aéroport peut être assuré moyennant des frais supplémentaires.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,5 pour un séjour à deux.
L'établissement Mon Saint Michel accueille des clients Booking.com depuis le 11 mai 2020.",Mont Saint Michel,48.6359541,-1.511459954959514,10.0,0.0,2,11.1,0.0,3,13.9,0.0,3,12.8,0.0,3,12.7,0.0,3,11.0,0.1,3,12.4,0.0,3,11.985714285714286,0.1,3
Mont Saint Michel,Au Mont Chez Nous Jaccuzi et Sauna,https://www.booking.com/hotel/fr/26-route-de-la-rive-ardevon.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArL80J0GwAIB0gIkN2EwYWFhMGMtNGIwYy00MzAxLTgyNDctM2RkOTU2ZDYzZjc12AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=1da1671fedec03bb&srepoch=1672756799&from=searchresults#hotelTmpl,"9,2",22 expériences vécues,Pontorson,"26 Route de la Rive Ardevon, 50170 Pontorson, France",48.6134553,-1.4858723,"Situé à Pontorson, à 8,6 km de l'abbaye du Mont-Saint-Michel, l'établissement Au Mont Chez Nous Jaccuzi et Sauna propose un jardin, une connexion Wi-Fi gratuite, une cuisine et un salon communs. Situé à 21 km du Scriptorial d'Avranches, le musee des manuscrits Vous profiterez d'un barbecue et d'un parking privé gratuit.
Offrant une vue sur le jardin, cette maison de vacances dispose d'une terrasse, de 3 chambres, d'un salon, d'une télévision à écran plat, d'une cuisine équipée avec un réfrigérateur et un four, ainsi que de 2 salles de bains avec une douche. Les serviettes et le linge de lit sont fournis.
La maison de vacances possède également un espace bien-être, où vous pourrez profiter d'un sauna et d'un bain à remous. Un service de location de vélos est assuré sur place.
Vous séjournerez à 46 km de la gare de Granville et à 47 km du zoo de Champrepus. L'aéroport de Rennes-Saint-Jacques, le plus proche, est implanté à 85 km.
L'établissement Au Mont Chez Nous Jaccuzi et Sauna accueille des clients Booking.com depuis le 22 avr. 2019.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",Mont Saint Michel,48.6359541,-1.511459954959514,10.0,0.0,2,11.1,0.0,3,13.9,0.0,3,12.8,0.0,3,12.7,0.0,3,11.0,0.1,3,12.4,0.0,3,11.985714285714286,0.1,3
Mont Saint Michel,Gites Bellevue,https://www.booking.com/hotel/fr/gites-bellevue.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArL80J0GwAIB0gIkN2EwYWFhMGMtNGIwYy00MzAxLTgyNDctM2RkOTU2ZDYzZjc12AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=1da1671fedec03bb&srepoch=1672756799&from=searchresults#hotelTmpl,"9,3",77 expériences vécues,Beauvoir,"Ferme Bellevue, 50170 Beauvoir, France",48.60788007,-1.51722372,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Gites Bellevue ! Connectez-vous pour économiser.
Situé à seulement 2 km du célèbre Mont-Saint-Michel, l'établissement Gites Bellevue vous propose des gîtes indépendants avec terrasse, jardin et barbecue. La mer se trouve à seulement 10 minutes en voiture.
Les gîtes présentent une vue sur le Mont Saint-Michel, un coin salon avec une télévision ainsi qu'un lave-linge. Leur cuisine est équipée d'un four, d'un four micro-ondes et d'une cuisinière.
Les épiceries et restaurants sont placés à 7 km du centre-ville de Pontorson et vous pourrez utiliser gratuitement une connexion Wi-Fi et un parking privé. Vous pourrez rejoindre Saint-Malo en 45 minutes en voiture et Avranches se trouve à 25 km de l'établissement.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,4 pour un séjour à deux.
L'établissement Gites Bellevue accueille des clients Booking.com depuis le 17 déc. 2013.",Mont Saint Michel,48.6359541,-1.511459954959514,10.0,0.0,2,11.1,0.0,3,13.9,0.0,3,12.8,0.0,3,12.7,0.0,3,11.0,0.1,3,12.4,0.0,3,11.985714285714286,0.1,3
Mont Saint Michel,Les 2 Clos,https://www.booking.com/hotel/fr/les-deux-clos-pontorson.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArL80J0GwAIB0gIkN2EwYWFhMGMtNGIwYy00MzAxLTgyNDctM2RkOTU2ZDYzZjc12AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=1da1671fedec03bb&srepoch=1672756799&from=searchresults#hotelTmpl,"8,8",88 expériences vécues,Pontorson,"28 B ROUTE DE LA RIVE, 50170 Pontorson, France",48.6139661,-1.48579173,"Doté d'un service de prêt de vélos, l'établissement Les 2 Clos propose des hébergements à Ardevon.
Toutes les maisons de vacances disposent d'une salle de bains privative, d'une télévision à écran plat, d'une cuisine entièrement équipée et d'une terrasse. Vous pourrez profiter d'une terrasse dans chaque hébergement.
Une plancha est à votre disposition.
Vous séjournerez à 39 km de Saint-Malo et à 3,1 km du Mont-Saint-Michel. L'aéroport le plus proche, celui de Saint-Malo-Dinard-Pleurtuit, est situé à 44 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,3 pour un séjour à deux.
L'établissement Les 2 Clos accueille des clients Booking.com depuis le 20 févr. 2018.",Mont Saint Michel,48.6359541,-1.511459954959514,10.0,0.0,2,11.1,0.0,3,13.9,0.0,3,12.8,0.0,3,12.7,0.0,3,11.0,0.1,3,12.4,0.0,3,11.985714285714286,0.1,3
Mont Saint Michel,Maison au pied du Mont Saint Michel,https://www.booking.com/hotel/fr/maison-au-pied-du-mont-saint-michel.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArL80J0GwAIB0gIkN2EwYWFhMGMtNGIwYy00MzAxLTgyNDctM2RkOTU2ZDYzZjc12AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=1da1671fedec03bb&srepoch=1672756799&from=searchresults#hotelTmpl,"9,1",26 expériences vécues,Pontorson,"15 Route de la Rive Ardevon, 50170 Pontorson, France",48.61267358,-1.48553065,"Offrant une vue sur le jardin, la Maison au pied du Mont Saint Michel propose un hébergement avec une terrasse et une bouilloire, à environ 21 km du Scriptorial d'Avranches, musee des manuscrits. du Mont Saint-Michel. Situé à 8,7 km de l'abbaye du Mont-Saint-Michel, il dispose d'un jardin et d'un parking privé gratuit.
Cette maison de vacances comprend une chambre, une cuisine avec micro-ondes, une télévision à écran plat, un coin salon et une salle de bains avec douche.
Vous pourrez profiter d'un barbecue sur place et faire de la randonnée dans les environs.
La gare de Granville se trouve à 46 km. L'aéroport de Rennes-Saint-Jacques, le plus proche, est à 75 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,2 pour un séjour à deux.
L'établissement Maison au pied du Mont Saint Michel accueille des clients Booking.com depuis le 3 janv. 2022.",Mont Saint Michel,48.6359541,-1.511459954959514,10.0,0.0,2,11.1,0.0,3,13.9,0.0,3,12.8,0.0,3,12.7,0.0,3,11.0,0.1,3,12.4,0.0,3,11.985714285714286,0.1,3
Mont Saint Michel,Au Mont Pour Deux,https://www.booking.com/hotel/fr/au-mont-pour-deux.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArL80J0GwAIB0gIkN2EwYWFhMGMtNGIwYy00MzAxLTgyNDctM2RkOTU2ZDYzZjc12AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=1da1671fedec03bb&srepoch=1672756799&from=searchresults#hotelTmpl,"8,3",17 expériences vécues,Pontorson,"bis 26 Route de la Rive Ardevon, 50170 Pontorson, France",48.61349776,-1.48584455,"L'établissement Au Mont Pour Deux est situé à Pontorson. Cet hébergement climatisé se trouve à 37 km de Cancale. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé sur place.
Cet appartement comprend une chambre, une télévision par satellite à écran plat, une salle de bains pourvue d'une douche ainsi qu'une cuisine équipée avec un micro-ondes et un réfrigérateur. Les serviettes et le linge de lit sont fournis.
Vous séjournerez à 8 km du Mont-Saint-Michel et à 46 km de Granville. L'aéroport le plus proche, celui de Saint-Malo-Dinard-Pleurtuit, est situé à 57 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,6 pour un séjour à deux.
L'établissement Au Mont Pour Deux accueille des clients Booking.com depuis le 30 déc. 2019.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",Mont Saint Michel,48.6359541,-1.511459954959514,10.0,0.0,2,11.1,0.0,3,13.9,0.0,3,12.8,0.0,3,12.7,0.0,3,11.0,0.1,3,12.4,0.0,3,11.985714285714286,0.1,3
Mont Saint Michel,Le Marquis De La Guintre,https://www.booking.com/hotel/fr/le-marquis-de-la-guintre.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4ArL80J0GwAIB0gIkN2EwYWFhMGMtNGIwYy00MzAxLTgyNDctM2RkOTU2ZDYzZjc12AIG4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=1da1671fedec03bb&srepoch=1672756799&from=searchresults#hotelTmpl,"8,8",726 expériences vécues,Courtils,"75 route du mont saint michel, 50220 Courtils, France",48.62486471,-1.44534186,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le Marquis De La Guintre ! Connectez-vous pour économiser.
Situé à Courtils, en Basse-Normandie, l'établissement Le Marquis De La Guintre propose gratuitement une connexion Wi-Fi et un parking privé.
Cette chambre d'hôtes sert un petit-déjeuner continental. Le restaurant du Marquis De La Guintre sert des grillades au barbecue.
Une terrasse bien exposée est présente.
Le Marquis De La Guintre se trouve à 12 km de l'abbaye du Mont-Saint-Michel et du Scriptorial d'Avranches, musee des manuscrits. Le Mont-Saint-Michel se trouve à 17 km. L'aéroport de Rennes-Saint-Jacques, le plus proche, est à 90 km.
Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,3 pour un séjour à deux.
L'établissement Le Marquis De La Guintre accueille des clients Booking.com depuis le 1 juil. 2017.
Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",Mont Saint Michel,48.6359541,-1.511459954959514,10.0,0.0,2,11.1,0.0,3,13.9,0.0,3,12.8,0.0,3,12.7,0.0,3,11.0,0.1,3,12.4,0.0,3,11.985714285714286,0.1,3
